,index,close
350,2001-05-23,69.7
351,2001-05-24,71.72
352,2001-05-25,70.91
353,2001-05-29,70.34
354,2001-05-30,69.19
355,2001-05-31,69.18
356,2001-06-01,70.34
357,2001-06-04,70.78
358,2001-06-05,72.6
359,2001-06-06,72.36
360,2001-06-07,73.68
361,2001-06-08,73.19
362,2001-06-11,72.12
363,2001-06-12,72.08
364,2001-06-13,70.69
365,2001-06-14,68.9
366,2001-06-15,68.02
367,2001-06-18,66.88
368,2001-06-19,67.32
369,2001-06-20,69.41
370,2001-06-21,69.84
371,2001-06-22,68.83
372,2001-06-25,68.85
373,2001-06-26,70.14
374,2001-06-27,71.14
375,2001-06-28,72.74
376,2001-06-29,73.0
377,2001-07-02,70.6
378,2001-07-03,70.47
379,2001-07-05,68.51
380,2001-07-06,66.06
381,2001-07-09,65.69
382,2001-07-10,64.48
383,2001-07-11,66.5
384,2001-07-12,71.6
385,2001-07-13,71.34
386,2001-07-16,71.18
387,2001-07-17,71.82
388,2001-07-18,70.57
389,2001-07-19,72.57
390,2001-07-20,69.18
391,2001-07-23,67.09
392,2001-07-24,66.32
393,2001-07-25,67.48
394,2001-07-26,66.59
395,2001-07-27,65.47
396,2001-07-30,65.8
397,2001-07-31,66.19
398,2001-08-01,66.47
399,2001-08-02,67.45
400,2001-08-03,66.89
401,2001-08-06,66.13
402,2001-08-07,66.35
403,2001-08-08,64.86
404,2001-08-09,65.01
405,2001-08-10,65.52
406,2001-08-13,65.83
407,2001-08-14,64.69
408,2001-08-15,63.2
409,2001-08-16,64.62
410,2001-08-17,61.88
411,2001-08-20,62.7
412,2001-08-21,60.78
413,2001-08-22,60.66
414,2001-08-23,59.12
415,2001-08-24,62.05
416,2001-08-27,62.31
417,2001-08-28,60.74
418,2001-08-29,60.25
419,2001-08-30,56.94
420,2001-08-31,57.05
421,2001-09-04,56.1
422,2001-09-05,57.74
423,2001-09-06,56.02
424,2001-09-07,55.4
425,2001-09-10,57.58
426,2001-09-17,52.91
427,2001-09-18,54.32
428,2001-09-19,53.87
429,2001-09-20,50.76
430,2001-09-21,49.71
431,2001-09-24,52.01
432,2001-09-25,51.3
433,2001-09-26,50.27
434,2001-09-27,49.96
435,2001-09-28,51.17
436,2001-10-01,51.79
437,2001-10-02,53.05
438,2001-10-03,56.23
439,2001-10-04,56.44
440,2001-10-05,57.72
441,2001-10-08,58.04
442,2001-10-09,54.56
443,2001-10-10,55.51
444,2001-10-11,56.32
445,2001-10-12,56.38
446,2001-10-15,58.06
447,2001-10-16,58.45
448,2001-10-17,56.03
449,2001-10-18,56.75
450,2001-10-19,57.9
451,2001-10-22,60.16
452,2001-10-23,60.43
453,2001-10-24,61.32
454,2001-10-25,62.56
455,2001-10-26,62.2
456,2001-10-29,59.64
457,2001-10-30,58.88
458,2001-10-31,58.15
459,2001-11-01,61.84
460,2001-11-02,61.4
461,2001-11-05,63.27
462,2001-11-06,64.78
463,2001-11-07,64.25
464,2001-11-08,64.42
465,2001-11-09,65.21
466,2001-11-12,65.79
467,2001-11-13,67.9
468,2001-11-14,65.95
469,2001-11-15,66.12
470,2001-11-16,65.75
471,2001-11-19,66.54
472,2001-11-20,65.4
473,2001-11-21,64.05
474,2001-11-23,64.71
475,2001-11-26,65.14
476,2001-11-27,63.74
477,2001-11-28,62.8
478,2001-11-29,64.84
479,2001-11-30,64.21
480,2001-12-03,64.77
481,2001-12-04,66.0
482,2001-12-05,68.1
483,2001-12-06,68.65
484,2001-12-07,67.83
485,2001-12-10,67.06
486,2001-12-11,67.32
487,2001-12-12,67.95
488,2001-12-13,66.27
489,2001-12-14,67.44
490,2001-12-17,68.98
491,2001-12-18,69.27
492,2001-12-19,69.49
493,2001-12-20,66.76
494,2001-12-21,67.54
495,2001-12-24,67.27
496,2001-12-26,67.68
497,2001-12-27,67.85
498,2001-12-28,67.87
499,2001-12-31,66.25
500,2002-01-02,67.04
501,2002-01-03,69.23
502,2002-01-04,68.9
503,2002-01-07,68.56
504,2002-01-08,69.38
505,2002-01-09,68.71
506,2002-01-10,69.28
507,2002-01-11,68.61
508,2002-01-14,68.47
509,2002-01-15,69.55
510,2002-01-16,67.87
511,2002-01-17,69.86
512,2002-01-18,66.1
513,2002-01-22,64.46
514,2002-01-23,63.74
515,2002-01-24,64.6
516,2002-01-25,63.8
517,2002-01-28,63.82
518,2002-01-29,62.32
519,2002-01-30,62.85
520,2002-01-31,63.71
521,2002-02-01,62.66
522,2002-02-04,61.12
523,2002-02-05,61.15
524,2002-02-06,60.4
525,2002-02-07,59.8
526,2002-02-08,60.65
527,2002-02-11,61.13
528,2002-02-12,60.14
529,2002-02-13,61.82
530,2002-02-14,61.68
531,2002-02-15,60.23
532,2002-02-19,58.93
533,2002-02-20,59.9
534,2002-02-21,58.05
535,2002-02-22,57.99
536,2002-02-25,59.08
537,2002-02-26,58.55
538,2002-02-27,58.39
539,2002-02-28,58.34
540,2002-03-01,61.37
541,2002-03-04,63.3
542,2002-03-05,63.08
543,2002-03-06,63.63
544,2002-03-07,62.72
545,2002-03-08,63.95
546,2002-03-11,64.34
547,2002-03-12,62.54
548,2002-03-13,62.1
549,2002-03-14,61.22
550,2002-03-15,62.49
551,2002-03-18,62.14
552,2002-03-19,62.23
553,2002-03-20,60.1
554,2002-03-21,61.36
555,2002-03-22,60.45
556,2002-03-25,59.23
557,2002-03-26,59.08
558,2002-03-27,59.44
559,2002-03-28,60.31
560,2002-04-01,60.38
561,2002-04-02,57.28
562,2002-04-03,56.33
563,2002-04-04,56.45
564,2002-04-05,55.87
